character_id,voice_actor_id,voice_actor_name,voice_actor_language
250215,45407,"Ferraz, Fernando",Portuguese (BR)
193111,129,"Seki, Toshihiko",Japanese
193111,43662,"Guimarães, Tiaggo",Portuguese (BR)
252478,12677,"Urayama, Jin",Japanese
252478,35119,"Phillips, Ben",English
252478,47197,"Soares, Alexandre",Portuguese (BR)
184404,38176,"Toki, Shunichi",Japanese
184404,42373,"Saab, Alejandro",English
184404,43664,"Alonso, Renan",Portuguese (BR)
184404,57487,"Siller, Carlos",Spanish
251821,177,"Okiayu, Ryoutarou",Japanese
251821,66118,"Torres, Julian",Portuguese (BR)
253200,40034,"Kinugawa, Rika",Japanese
253200,78245,"Bassi, Iris",Portuguese (BR)
184405,21543,"Hanamori, Yumiri",Japanese
184405,49900,"Daviau, Hayden",English
184405,53382,"Marciano, Thayná",Portuguese (BR)
184405,56664,"Malvárez, Wendy",Spanish
252816,64023,"Fujisawa, Sho",Japanese
252816,65066,"de Paula, Henrique",Portuguese (BR)
252816,66768,"Nguyen, Charles",English
187838,43279,"Kohara, Konomi",Japanese
187838,47671,"González, Nycolle",Spanish
153798,5142,"Ishikawa, Yui",Japanese
153798,53028,"Stefane, Mayara",Portuguese (BR)
153798,7359,"Buckland, Kira",English
153798,57204,"Jara, Betzabé",Spanish
153870,16635,"Hanae, Natsuki",Japanese
153870,43855,"Figueira, Daniel",Portuguese (BR)
153870,37241,"McCarley, Kyle",English
153870,60552,"Meza, Pascual",Spanish
154019,20106,"Suwa, Ayaka",Japanese
154019,1650,"Leigh, Cherami",English
154019,52942,"Delint, Alex",Spanish
154019,53390,"Nogueira, Bruna",Portuguese (BR)
252604,76555,"Hoshina, Hinaka",Japanese
252604,76442,"Coelho, Patrick",Portuguese (BR)
252603,76554,"Mizushina, Aoi",Japanese
252603,66215,"Bacedo, Rodrigo",Portuguese (BR)
252608,76557,"Akaba, Yukino",Japanese
252608,78638,"Violante, Helena",Portuguese (BR)
252607,76556,"Otowa, Shizuku",Japanese
252607,72812,"Honda, Mayumi",Portuguese (BR)
252607,47671,"González, Nycolle",Spanish
252605,60091,"Naninu, Nene",Japanese
252605,71317,"Ferreira, Ranieri",Portuguese (BR)
252605,57326,"Villamar, Alex",Spanish
252948,11361,"Tokui, Sora",Japanese
252948,57186,"Mendoza, Monserrat",Spanish
252948,78639,"de David, Ana",Portuguese (BR)
252606,41561,"Koga, Ruito",Japanese
252606,55747,"Viana, Lucas",Portuguese (BR)
226090,,,
155960,87,"Namikawa, Daisuke",Japanese
155960,46304,"Chun, Greg",English
155960,45654,"Ruiz, Víctor",Spanish
156700,48885,"Harusaki, Non",Japanese
156701,17221,"Kanou, Chiaki",Japanese
156701,43710,"Valença, Carol",Portuguese (BR)
156701,264,"O'Shaughnessey, Colleen",English
156701,57192,"Ugarte, Xóchitl",Spanish
225946,45210,"Koizumi, Moeka",Japanese
225945,64632,"Tsurumi, Moe",Japanese
154111,348,"Shiraishi, Ryouko",Japanese
154111,56686,"Barrera, Mildred",Spanish
154111,55845,"Sodré, Carol",Portuguese (BR)
157534,117,"Kadowaki, Mai",Japanese
157534,72812,"Honda, Mayumi",Portuguese (BR)
155961,735,"Suzuki, Tatsuhisa",Japanese
155961,39799,"Chase, Ray",English
155961,57211,"Navarro, Luis",Spanish
225948,64633,"Ishikawa, Rinka",Japanese
225944,11621,"Nomura, Mayumi",Japanese
225942,64631,"Kawabuchi, Kaori",Japanese
225942,17815,"Saddy, Flávia",Portuguese (BR)
225942,47713,"Robles, Jocelyn",Spanish
223739,46800,"Kawase, Maki",Japanese
223739,62200,"García Sánchez, Paola",Spanish
223737,31789,"Shimada, Takahiro",Japanese
223737,55778,"Marcondes, Nill",Portuguese (BR)
220760,17215,"Tanezaki, Atsumi",Japanese
220760,25805,"Mendez, Erica",English
220760,55860,"Botsu, Azumi",Portuguese (BR)
220760,57802,"Verduzco, Iarel",Spanish
255416,57147,"Nakamura, Mitsuki",Japanese
225949,44513,"Aoki, Shiki",Japanese
253659,77246,"Maikawa, Miyako",Japanese
253661,35511,"Wakayama, Shion",Japanese
225940,52012,"Mochida, Chihira",Japanese
225941,64630,"Hanana, Mio",Japanese
253660,47097,"Ichinose, Kana",Japanese
225939,8900,"Tanaka, Reina",Japanese
218860,61490,"Hatsumi, Mary",Japanese
218860,55892,"Origuella, Manuela",Portuguese (BR)
218860,68187,"Hidalgo, Nayeli",Spanish
218859,61489,"Isobe, Keiko",Japanese
218859,64565,"Quinto, Bruna",Portuguese (BR)
218859,57325,"Gris, Gaby",Spanish
165671,6686,"Yuuki, Aoi",Japanese
165671,11595,"Marques, Jussara",Portuguese (BR)
165671,9091,"Tipton, Alexis",English
165671,52918,"Márquez, Rosalinda",Spanish
156699,25,"Yasumoto, Hiroki",Japanese
156699,43663,"Raj, Wallace",Portuguese (BR)
156699,57324,"Badillo Galván, Jorge",Spanish
156698,61228,"Akiyama, Kaoru",Japanese
156698,5178,"Fernandes, Samira",Portuguese (BR)
156698,56579,"Aguilar, Montserrat",Spanish
256399,68,"Yusa, Kouji",Japanese
154112,348,"Shiraishi, Ryouko",Japanese
154112,56686,"Barrera, Mildred",Spanish
154112,55845,"Sodré, Carol",Portuguese (BR)
156696,37011,"Endou, Ruka",Japanese
156696,91,"Nakata, Jouji",Japanese
156696,13319,"Lobue, Luiz Antônio",Portuguese (BR)
156696,20094,"Alencar, Bianca",Portuguese (BR)
156696,59305,"Tovar, Karla",Spanish
156696,57423,"Rojas, Octavio",Spanish
225943,64629,"Hinagata, Ui",Japanese
255417,1489,"Maeno, Tomoaki",Japanese
225947,47965,"Suzuki, Momoko",Japanese
127022,1154,"Ono, Yuuki",Japanese
127023,31,"Nakahara, Mai",Japanese
194494,356,"Shimono, Hiro",Japanese
194492,13,"Kawasumi, Ayako",Japanese
248733,5427,"Hashi, Takaya",Japanese
194490,22,"Miki, Shinichiro",Japanese
194489,5,"Suzumura, Kenichi",Japanese
194491,112,"Midorikawa, Hikaru",Japanese
127024,655,"Ise, Mariya",Japanese
194493,346,"Yamazaki, Takumi",Japanese
194495,11184,"Touyama, Nao",Japanese
24195,885,"Iguchi, Yuka",Japanese
22036,118,"Kamiya, Hiroshi",Japanese
138576,436,"Fukami, Rica",Japanese
57499,869,"Hayami, Saori",Japanese
23602,90,"Sakamoto, Maaya",Japanese
22050,185,"Hanazawa, Kana",Japanese
24194,413,"Kitamura, Eri",Japanese
257045,29873,"Shimoyamada, Ayaka",Japanese
87115,3,"Yukino, Satsuki",Japanese
22052,52,"Katou, Emiri",Japanese
255752,26543,"Asakura, Momo",Japanese
255754,10071,"Komatsu, Mikako",Japanese
112277,7263,"Hikasa, Youko",Japanese
57501,348,"Shiraishi, Ryouko",Japanese
22054,99,"Sawashiro, Miyuki",Japanese
257043,11844,"Matsuzaki, Rei",Japanese
130739,158,"Inoue, Marina",Japanese
257046,8805,"Honda, Mariko",Japanese
90393,156,"Mizuhashi, Kaori",Japanese
22037,61,"Saitou, Chiwa",Japanese
257042,70,"Koshimizu, Ami",Japanese
138577,183,"Hirakawa, Daisuke",Japanese
257044,23759,"Hirai, Sachie",Japanese
13531,87,"Namikawa, Daisuke",Japanese
13531,57008,"Raynal, Aurélien",French
13531,46830,"Dao, Khoi",English
6977,40,"Noto, Mamiko",Japanese
6977,56282,"Hervieux, Charlotte",French
6977,8492,"Huynh, Xanthe",English
13534,513,"Nakamura, Yuuichi",Japanese
13534,74490,"Degay, Alexis",French
13534,39799,"Chase, Ray",English
13534,74488,"Garzo, Luca",French
13534,43793,"Bartley, Ryan",English
13533,99,"Sawashiro, Miyuki",Japanese
13533,56268,"Soares, Clara",French
13533,25805,"Mendez, Erica",English
13532,407,"Sanpei, Yuuko",Japanese
13532,27885,"Grosbois, Victoria",French
13532,38451,"Berry, Morgan",English
13535,1154,"Ono, Yuuki",Japanese
13535,57144,"Tichit, Jean-Rémi",French
13535,5476,"Silverstein, Keith",English
28460,53626,"Dorroh, Madeline",English
28460,74028,"Masseron, Olivia",French
28460,5721,"Miyagawa, Miho",Japanese
28461,47888,"Lastra, Jackie",English
28461,31621,"Ropion, Joséphine",French
30264,50466,"Yen, Caleb",English
30264,56329,"Portugais, Julien",French
30264,6982,"Yamanaka, Masahiro",Japanese
29978,43793,"Bartley, Ryan",English
29978,74028,"Masseron, Olivia",French
29978,5721,"Miyagawa, Miho",Japanese
253713,637,"Tominaga, Miina",Japanese
253713,7668,"Ledieu, Virginie",French
253713,52695,"Yatco, Anne",English
253712,629,"Futamata, Issei",Japanese
253712,1046,"Woren, Dan",English
253712,77502,"Rossi, Gianni",French
29979,51280,"Hernandez, Joe",English
29979,57144,"Tichit, Jean-Rémi",French
29979,685,"Matsuyama, Takashi",Japanese
29980,1065,"Maddalena, Julie",English
29980,9249,"Dutron, Olivia",French
29980,9786,"Kishiro, Sakurako",Japanese
14117,4,"Hirano, Aya",Japanese
14117,55405,"Maffren, Ludivine",French
14117,45362,"Mills, Kayli",English
17874,65,"Miyano, Mamoru",Japanese
17874,74486,"Frilet, Théo",French
17874,50305,"McDonald, Landon",English
40716,68653,"Regan, Kieran",English
40716,77510,"Trouvé, Maël",French
248789,52315,"Tarsha, Nazeeh H.",English
248789,74488,"Garzo, Luca",French
16725,52315,"Tarsha, Nazeeh H.",English
16725,68050,"Philippe, Frédéric",French
16725,98,"Hatano, Wataru",Japanese
16725,52695,"Yatco, Anne",English
52351,,,
29977,1046,"Woren, Dan",English
29977,18873,"Bozo, Philippe",French
29977,338,"Uchida, Naoya",Japanese
39586,53634,"Ki, Lily",English
39586,9713,Yurin,Japanese
39586,77503,"Roublique, Anne-Flore",French
253802,68653,"Regan, Kieran",English
253802,11510,"Takumi, Yasuaki",Japanese
253802,77500,"Guiot, Laurent",French
53905,51280,"Hernandez, Joe",English
97999,25719,"Lauda, Brittany",English
97999,745,"Ohmoto, Makiko",Japanese
207050,32943,"Sekine, Akira",Japanese
207049,55585,"Umeda, Shuuichirou",Japanese
207051,33995,"Uchida, Yuuma",Japanese
230330,5365,"Satou, Ai",Japanese
230329,46904,"Murai, Yuuji",Japanese
254252,36724,"Hirose, Yuuya",Japanese
230564,6724,"Shinomiya, Gou",Japanese
230331,31,"Nakahara, Mai",Japanese
252913,64896,"Aoi, Azusa",Japanese
230559,18511,"Kakuma, Ai",Japanese
230562,78274,"Ishikawa, Hitomi",Japanese
230561,1414,"Tanaka, Masahiko",Japanese
255435,47778,"Okano, Yuu",Japanese
256394,48048,"Hasegawa, Ikumi",Japanese
230560,46066,"Kajiwara, Gakuto",Japanese
255699,256,"Shindo, Naomi",Japanese
229917,48147,"Maeda, Kaori",Japanese
254661,41193,"Yoshida, Asami",Japanese
255434,60086,"Maeda, Yuu",Japanese
254254,69731,"Wakuno, Aika",Japanese
254255,51038,"Hayase, Yukimi",Japanese
116281,245,"Hino, Satoshi",Japanese
116275,12016,"Hara, Yumi",Japanese
161566,24269,"Aoyama, Yoshino",Japanese
255807,97,"Toriumi, Kousuke",Japanese
239009,869,"Hayami, Saori",Japanese
255806,1637,"Uchida, Yuuya",Japanese
245416,890,"Tomatsu, Haruka",Japanese
227628,184,"Nabatame, Hitomi",Japanese
118349,11787,"Seto, Asami",Japanese
116323,102,"Katou, Masayuki",Japanese
255808,174,"Kiuchi, Hidenobu",Japanese
218099,45243,"Akao, Hikaru",Japanese
231467,819,"Ono, Kensho",Japanese
234500,7263,"Hikasa, Youko",Japanese
252665,47130,"Yorita, Natsu",Japanese
253694,5539,"Tsuruoka, Satoshi",Japanese
234498,22003,"Takahashi, Minami",Japanese
253404,64887,"Yuikawa, Asaki",Japanese
234501,45499,"Haruno, Anzu",Japanese
234499,5626,"Hosoya, Yoshimasa",Japanese
254324,48833,"Kawaida, Natsumi",Japanese
253403,52844,"Minami, Mayu",Japanese
252666,342,"Katsuki, Masako",Japanese
254766,12060,"Sudou, Sho",Japanese
254325,19371,"Bridcutt, Sarah Emi",Japanese
213907,36461,"Suzuki, Aina",Japanese
213907,15441,"Woodhull, Lara",English
213907,60516,"Suárez, Lucía",Spanish
213907,76379,"Moura, Otávio",Portuguese (BR)
213906,44312,"Hanai, Miharu",Japanese
213906,64056,"King, Kiane Chula",English
213906,56688,"Langarica, Erika",Spanish
213906,73955,"Filardy, Monique",Portuguese (BR)
160242,19641,"Shirai, Yuusuke",Japanese
160242,44271,"Shipman, Matt",English
160242,57805,"Miranda, Cuauhtémoc",Spanish
160242,43672,"Viana, William",Portuguese (BR)
255932,51716,"Ono, Tomohiro",Japanese
255932,64665,"Thompson, Monty",English
255932,61058,"Archer II, John",English
255932,71994,"Carrarini, Daniel",Portuguese (BR)
253055,36503,"Nagatsuka, Takuma",Japanese
253055,68978,"Alves, Cassio",Portuguese (BR)
253055,60379,"Eiseman, Jacob",English
252343,18545,"Souma, Kouichi",Japanese
252343,66409,"Matos, Marcelo",Portuguese (BR)
252343,474,"Stoddard, Mark",English
255933,46817,"Kouno, Hiyori",Japanese
255933,61058,"Archer II, John",English
255933,66098,"Garcia, Ana",Portuguese (BR)
254108,157,"Tobita, Nobuo",Japanese
254108,45377,"Cardoso, Mário",Portuguese (BR)
252695,47772,"Ishii, Takahide",Japanese
252695,58304,"Takenouchi, Renan",Portuguese (BR)
252695,64746,"Feuchter, Cole",English
253053,46800,"Kawase, Maki",Japanese
253053,65186,"Helman, Maju",Portuguese (BR)
253053,77613,"Fabacher, Phebe",English
253054,39687,"Nakamura, Kazumasa",Japanese
253054,10004,"Vasconcellos, Jorge",Portuguese (BR)
253054,9777,"Wald, David",English
255931,46800,"Kawase, Maki",Japanese
255931,62430,"Oliver, Davon",English
255931,67685,"Romanhol, Duda",Portuguese (BR)
254825,723,"Akesaka, Satomi",Japanese
254825,55579,"Santoro, Raphaela",Portuguese (BR)
255225,40742,"Miyajima, Emi",Japanese
255225,78053,"Lima, Rafinha",Portuguese (BR)
255225,54553,"Ewulu, Cassie",English
252341,52590,"Ura, Kazuki",Japanese
252341,66156,"Bartholomeu, Daniel",Portuguese (BR)
252341,64665,"Thompson, Monty",English
252342,49776,"Amano, Satomi",Japanese
252342,65224,"Manso, Sofia",Portuguese (BR)
252342,58221,"Greenshield, Kelly",English
254110,44059,"Sashide, Maria",Japanese
254110,48037,"Cunha, Isabelle",Portuguese (BR)
252344,66645,"Okui, Yuuko",Japanese
252344,57836,"Fonseca, Karina",Portuguese (BR)
252344,60881,"Mae, Reshel",English
253744,11361,"Tokui, Sora",Japanese
253744,44843,"Troyack, Paula",Portuguese (BR)
253744,51273,"McClain, Meg",English
253745,45241,"Takayanagi, Tomoyo",Japanese
253745,56456,"Richffer, Dayse",Portuguese (BR)
253745,71436,"Vervin, Ezra",English
252345,42514,"Kameyama, Yuuji",Japanese
252345,46586,"Rossatto, Ricardo",Portuguese (BR)
255223,25437,"Ichimichi, Mao",Japanese
255223,52938,"Medeiros, Gabriela",Portuguese (BR)
255223,40265,"Ragsdale, Sara",English
252693,38176,"Toki, Shunichi",Japanese
252693,52296,"Vidal, Renan",Portuguese (BR)
252693,59206,"Thelwell, Kevin D.",English
255224,42436,"Inase, Aoi",Japanese
255224,71996,"Soares, Ítalo",Portuguese (BR)
255224,51029,"Lo, Emi",English
254824,8639,"Tamaru, Atsushi",Japanese
254824,44090,"Fagundes, Thiago",Portuguese (BR)
254824,62043,"Flitton, Kieran",English
254361,47308,"Yanagi, Kouhei",Japanese
254361,44520,"Granja, João Victor",Portuguese (BR)
254361,62430,"Oliver, Davon",English
252694,29347,"Tezuka, Hiromichi",Japanese
252694,45371,"Sierpe, Fernando",Portuguese (BR)
255496,48025,"Tsuyuzaki, Wataru",Japanese
255496,45367,"Parisi, Milton",Portuguese (BR)
254823,60368,"Matsuoka, Youhei",Japanese
254823,56853,"Grativol, Marcelo",Portuguese (BR)
244884,890,"Tomatsu, Haruka",Japanese
244884,66759,"Celeste, Nia",English
244884,69537,"Flores, Luis",Spanish
244884,52939,"Follare, Wagner",Portuguese (BR)
253052,4420,"Akiyoshi, Tooru",Japanese
253052,52901,"Balloussier, Cafi",Portuguese (BR)
254826,27395,"Ozawa, Ari",Japanese
254826,65681,"Carvalho, Thati",Portuguese (BR)
254109,38438,"Amasaki, Kouhei",Japanese
254109,65189,"Serpa, Giggio",Portuguese (BR)
254109,78427,"Call, Aiden",English
252696,73892,"Omomo, Yousuke",Japanese
252696,56406,"Crema, Giovane",Portuguese (BR)
252696,60406,"Pinnick, Jesse",English
241861,41615,"Sagara, Mayu",Japanese
239699,185,"Hanazawa, Kana",Japanese
239698,46807,"Hozumi, Yuya",Japanese
254327,51006,"Miyazaki, Akari",Japanese
254327,177,"Okiayu, Ryoutarou",Japanese
255177,47625,"Komada, Wataru",Japanese
252290,58291,"Miyase, Mariko",Japanese
250226,24269,"Aoyama, Yoshino",Japanese
239700,36812,"Waki, Azumi",Japanese
252289,76819,"Shirosaki, Momoka",Japanese
241765,38176,"Toki, Shunichi",Japanese
250419,51858,"Kitamori, Saika",Japanese
252996,49032,"Natsuyoshi, Yuuko",Japanese
241766,45025,"Suzuki, Ryouta",Japanese
250420,75296,"Tsujimori, Azusa",Japanese
255753,,,
192632,11787,"Seto, Asami",Japanese
192632,57479,"Valtier, Cassandra",Spanish
193207,41752,"Mizunaka, Masaaki",Japanese
193207,66323,"Riveros López, Jorge Gabriel",Spanish
192630,23831,"Aoki, Ruriko",Japanese
192630,57445,"Chong, Cynthia",Spanish
192631,36812,"Waki, Azumi",Japanese
192631,66324,"Longo, Agostina",Spanish
192633,50037,"Yamane, Aya",Japanese
192633,66326,"Panno, Martina",Spanish
192634,48122,"Suzushiro, Sayumi",Japanese
192634,66325,"Mauri, Luciana",Spanish
233689,21515,"Serizawa, Yuu",Japanese
233685,6996,"Taketatsu, Ayana",Japanese
231293,43106,"Takeuchi, Emiko",Japanese
255697,41539,"Kimura, Hayato",Japanese
252579,157,"Tobita, Nobuo",Japanese
254638,342,"Katsuki, Masako",Japanese
225834,420,"Ikura, Kazue",Japanese
225834,34951,"Kitou, Akari",Japanese
230938,14441,"Uesaka, Sumire",Japanese
230938,56690,"Ugalde, Erika",Spanish
233687,26063,"Ueda, Reina",Japanese
233686,34785,"Takahashi, Rie",Japanese
255097,41096,"Sakuraba, Arisa",Japanese
255098,9816,"Kanemitsu, Nobuaki",Japanese
253602,8776,"Satou, Chie",Japanese
252580,1067,"Hirano, Fumi",Japanese
253603,46005,"Aoyama, Reina",Japanese
233688,185,"Hanazawa, Kana",Japanese
213386,19884,"Oonishi, Saori",Japanese
214504,8639,"Tamaru, Atsushi",Japanese
255750,11840,"Kondou, Hironori",Japanese
245393,64,"Takahashi, Hiroki",Japanese
253393,20,"Konishi, Katsuyuki",Japanese
254332,52590,"Ura, Kazuki",Japanese
255751,854,"Asou, Tomohisa",Japanese
245392,64390,"Izumi, Fuuka",Japanese
255173,861,"Miyazawa, Tadashi",Japanese
254331,92,"Ohara, Sayaka",Japanese
254336,206,"Kondo, Takashi",Japanese
254335,926,"Ueda, Youji",Japanese
253392,55574,"Shibuya, Satoi",Japanese
245395,130,"Yamaguchi, Yuriko",Japanese
252980,10777,"Takaoka, Binbin",Japanese
254334,38176,"Toki, Shunichi",Japanese
254748,183,"Hirakawa, Daisuke",Japanese
254333,857,KENN,Japanese
245389,17207,"Iida, Riho",Japanese
245391,10273,"Matsuda, Kenichirou",Japanese
254049,7288,"Okitsu, Kazuyuki",Japanese
252287,1637,"Uchida, Yuuya",Japanese
218497,51716,"Ono, Tomohiro",Japanese
250613,109,"Narita, Ken",Japanese
254747,819,"Ono, Kensho",Japanese
255172,40034,"Kinugawa, Rika",Japanese
254749,212,"Ono, Daisuke",Japanese
252288,1067,"Hirano, Fumi",Japanese
254750,395,"Inada, Tetsu",Japanese
218498,77931,"Oomori, Kokoro",Japanese
218500,95,"Suwabe, Junichi",Japanese
212492,11622,"Sakura, Ayane",Japanese
212492,49900,"Daviau, Hayden",English
212492,72817,"Reis, Yasmim",Portuguese (BR)
212492,62251,"Tapia, Krishna",Spanish
248860,7263,"Hikasa, Youko",Japanese
248860,43260,"Morris, Madeleine",English
248860,54115,"Custodi, Stephany",Portuguese (BR)
248860,60516,"Suárez, Lucía",Spanish
244256,15903,"Ohashi, Ayaka",Japanese
244256,72350,"Dantas, Feh",Portuguese (BR)
244256,77493,"Magers, Hannah",English
212489,53810,"Mizuno, Saku",Japanese
212489,33051,"Wiedenheft, Sarah",English
212489,55878,"Cristina, Camila",Portuguese (BR)
212489,68213,"Mazariegos, Carmen",Spanish
244255,11404,"Morohoshi, Sumire",Japanese
244255,68562,"Meo, Dee",English
244255,55745,"Almeida, Marcella",Portuguese (BR)
235889,36141,Machico,Japanese
235889,8824,"Sutton, Kristin",English
235889,55789,"Rosis, Maria Clara",Portuguese (BR)
250223,25437,"Ichimichi, Mao",Japanese
250223,72617,"Jardim, Linn",Portuguese (BR)
250223,57440,"Olcort, Yetzary",Spanish
250223,59414,"Pettit, Corey",English
250222,17297,"Tadokoro, Azusa",Japanese
250222,50531,"Strange, Ciarán",English
250222,53380,"Horta, Luísa",Portuguese (BR)
250222,60551,"Rojo, Elizabeth",Spanish
256850,16323,"Nakamura, Sakura",Japanese
256850,35115,"McIntosh, Skyler",English
256850,47181,"Pozatto, Mariana",Portuguese (BR)
212488,34,"Kobayashi, Yuu",Japanese
212488,38451,"Berry, Morgan",English
212488,53382,"Marciano, Thayná",Portuguese (BR)
212488,57183,"Ponzanelli, Valca",Spanish
250224,10765,"Kayano, Ai",Japanese
250224,47186,"Tavares, Amanda",Portuguese (BR)
250224,68200,"Tavera, Valeria",Spanish
250224,75073,"Murphy, Taylor",English
235888,51506,"Kikuchi, Sayaka",Japanese
235888,60287,"Alyea, Hannah",English
235888,57836,"Fonseca, Karina",Portuguese (BR)
235888,59302,"Figueroa, Samanta",Spanish
231002,13639,"Uchida, Maaya",Japanese
231001,57490,"Nochimoto, Moeha",Japanese
231000,53502,"Sakata, Shougo",Japanese
254559,61,"Saitou, Chiwa",Japanese
251327,10217,"Ishihara, Kaori",Japanese
244084,61145,"Ikeda, Misaki",Japanese
255676,1764,"Uchiyama, Kouki",Japanese
252484,35657,"Matsuda, Risae",Japanese
244085,42259,"Oono, Yuuko",Japanese
244083,45402,"Fukuhara, Katsumi",Japanese
255432,16635,"Hanae, Natsuki",Japanese
253222,45496,"Mano, Ayumi",Japanese
254558,25645,"Toujou, Hisako",Japanese
255433,380,"Yahagi, Sayuri",Japanese
117911,270,"Okamoto, Nobuhiko",Japanese
117911,25401,"Chapin, Clifford",English
117911,37631,"Viola, Federico",Italian
117911,23711,"Rausenberger, Emmanuel",French
117911,1108,"Lucindo, Fábio",Portuguese (BR)
117911,60525,"Bernal, Romulo",Spanish
117909,21971,"Yamashita, Daiki",Japanese
117909,37957,"Briner, Justin",English
117909,43062,"Lupinacci, Simone",Italian
117909,26523,"Bourlé, Bastien",French
117909,46009,"Volpato, Felipe",Portuguese (BR)
117909,57722,"Reggio, Sebastián",Spanish
117909,56268,"Soares, Clara",French
117909,15441,"Woodhull, Lara",English
117921,720,"Miyake, Kenta",Japanese
117921,253,"Sabat, Christopher",English
117921,1239,"Scattorin, Lorenzo",Italian
117921,9871,"Chatelet, Julien",French
117921,9157,"Chiesse, Nestor",Portuguese (BR)
117921,62313,"Noguera Marrón, Orlando",Spanish
125318,413,"Kitamura, Eri",Japanese
125318,313,"Glass, Caitlin",English
125318,43002,"De Domenico, Tania",Italian
125318,52887,"Souza, Patrícia",Portuguese (BR)
152404,35669,"Rial, Natalie",English
119209,6686,"Yuuki, Aoi",Japanese
119209,45708,"Bachère, Valérie",French
119209,159,"Rial, Monica",English
119209,35769,"Morese, Deborah",Italian
119209,43706,"Ricci, Kandy Kathy",Portuguese (BR)
119209,57327,"Medel, Jennifer",Spanish
152402,59237,"Nash, Barrett",English
152403,35669,"Rial, Natalie",English
152401,60159,"Hom, Alex",English
249753,720,"Miyake, Kenta",Japanese
249753,253,"Sabat, Christopher",English
249753,25611,"Léonard, Arnaud",French
249753,1239,"Scattorin, Lorenzo",Italian
249753,9157,"Chiesse, Nestor",Portuguese (BR)
249753,57423,"Rojas, Octavio",Spanish
249754,65,"Miyano, Mamoru",Japanese
249754,66577,"Ortiz-Segura, Mauricio",English
249754,55407,"Faliu, Martin",French
249754,11521,"Chesman, Yuri",Portuguese (BR)
249754,57189,"Vega, Abraham",Spanish
249754,56317,"Colombo Giardinelli, Andrea",Italian
252508,57921,"Kikuchi, Michitake",Japanese
252508,53699,"Savoie, Cody",English
252508,55714,"De Mojana, Matteo",Italian
252508,57432,"Pacheco, Rafael",Spanish
252508,8609,"Araújo, Márcio",Portuguese (BR)
252505,1551,"Dulcie, Greg",English
252505,42997,"Ciravolo, Natale",Italian
252507,26705,"Kobayashi, Yuusuke",Japanese
252507,57213,"Mena, Héctor",Spanish
252507,60277,"Murdock, Reagan",English
252507,56283,"Donolato, Gabriele",Italian
252507,21199,"Zilse, Felipe",Portuguese (BR)
252503,1154,"Ono, Yuuki",Japanese
252503,16645,"Pearlman, Randy",English
252503,42848,"Colombo, Claudio",Italian
252503,45408,"Nunes, Luiz",Portuguese (BR)
252509,563,"Terasoma, Masaki",Japanese
252509,22625,"Plunk, Jeff",English
252509,43911,"Moretti, Andrea",Italian
252509,70278,"Frías, Nicolás",Spanish
252509,29167,"Camilo, Leonardo",Portuguese (BR)
252506,6634,"Kotobuki, Minako",Japanese
252506,22333,"Mendoza, Mireya",Spanish
252506,59414,"Pettit, Corey",English
252506,43439,"Della Pasqua, Paola",Italian
252506,5137,"Pereira, Silvia Suzy",Portuguese (BR)
252504,231,"Uo, Ken",Japanese
252504,5431,"Yandell, Barry",English
252504,21933,"Peroni, Riccardo",Italian
252504,68871,"Carrillo, Roberto",Spanish
252504,39447,"Seidl, Carlos",Portuguese (BR)
133730,78,"Nazuka, Kaori",Japanese
133730,55765,"Spinelli, Paula",Portuguese (BR)
133730,45708,"Bachère, Valérie",French
133730,57721,"Noguera, Judith",Spanish
133730,23445,"Angelle, Felecia",English
133730,42840,"Maniglio, Giulia",Italian
149897,112,"Midorikawa, Hikaru",Japanese
149897,26523,"Bourlé, Bastien",French
149897,8686,"Solusod, Micah",English
149897,1283,"Zanandrea, Federico",Italian
149897,57046,"Maia, Guilherme",Portuguese (BR)
117913,20156,"Ishikawa, Kaito",Japanese
117913,1602,"Tatum, J. Michael",English
117913,21467,"Noya, Gabriel",Portuguese (BR)
117913,26525,"Seugnet, Christophe",French
117913,36373,"Carreño, Luis",Spanish
117913,25405,"Oldani, Andrea",Italian
121737,22425,"Ookuma, Kenta",Japanese
121737,56365,"Meunier, Julien",French
121737,1342,"Rager, Chris",English
121737,42998,"Zurla, Alessandro",Italian
121737,21355,"Vázquez, Carlo",Spanish
121737,52947,"Martim, Rodrigo",Portuguese (BR)
138638,594,"Shindou, Kei",Japanese
138638,11595,"Marques, Jussara",Portuguese (BR)
138638,45709,"Anne Paillié, Mélanie",French
138638,60165,"Garcia, Patricia Alexis",Spanish
138638,1804,"Nishimura, Trina",English
138638,42638,"Martello, Tiziana",Italian
178882,55178,"Kawauchi, Misato",Japanese
178882,783,"Ortiz, Lisa",English
178882,55683,"Giorgio, Elisa",Italian
118657,12018,"Hatanaka, Tasuku",Japanese
118657,41955,"Aubert-Carlin, Alan",French
118657,31859,"Olguín, Javier",Spanish
118657,19811,"Phillips, Kyle",English
118657,43056,"Fumagalli, Davide",Italian
118657,55760,"Fernandes, Samuel",Portuguese (BR)
118487,12017,"Masuda, Toshiki",Japanese
118487,45750,"Mendiant, Charles",French
118487,71283,"Belisario, Ledner",Spanish
118487,203,"Cook, Justin",English
118487,42636,"Calatroni, Jacopo",Italian
118487,55742,"Casemiro, Bruno",Portuguese (BR)
